Feature_ID	Taxon	Confidence
a8ef536ac6d739de68a4118b7816f9f9	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.9999965483539083
9fe7fac11f2c6157eb601bd6440f1112	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.8758523629279991
2ae312f03ec56945482e9f3607eb1c4a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999979453010674
6a19f5928ebf9828680792011e83af11	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7560183823010806
e6cfcdd17f501c96d6b8b0530bae5c6f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9987090406620657
a87e180d486755b56c170478569e152a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995306826621381
6f1a37d54963878e7cb9a19d50e19609	k__Bacteria	0.9984689981839275
a0462321eef361e0b40246994fb6c8b1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.8080911088025242
2cba4e92686fc69e80701df09121d3d3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999997189253008
659055a1c5a71843445cbc5b2298530b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.9999330767126111
47958a962550cf2abb28a65b841f18e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.7064576481732388
497b278487ac2d646da0f00b867f7f88	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999925218040769
8c9ad4830d83149651fb7c79081afb01	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999625919898109
203e4beff9927055d43680305fd5000c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__	0.9062894830945136
2072ac3ef5a13f3178838e0c8766621a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.8683452066903133
abe2f6eddd9d2eece9de5c435b2785c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7398678677959565
ef0d1317b62cb5dc2fc68a026306b91b	k__Bacteria	0.9989210539959374
b42d8960fcc41c54733bd781e59e09da	k__Bacteria	0.9984865056463258
dff522ac51d17d73d5188dd60a0b9152	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998782994774249
217b470347ea7cc7e22dbb25a2fb47ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999991363267239
